payment_id,enrollment_id,payment_date,amount_paid,payment_status
P5131,E02454,29/03/2023 03:23:42,1999.0,failed
P5132,E01880,2023-06-29 08:08:13,971.19,failed
P5133,E01880,2023-06-29 08:38:25,971.19,Failed
P5134,E01172,18/05/2022 09:14:24,599.0,Failed
P5135,E01172,2022-05-18 09:18:02,599.0,Failed
P5136,E00449,2023-06-01 10:28:44,2729.3,Failed
P5137,E00449,2023-06-01 10:38:49,2729.3,Failed
P5138,E00525,08/04/2024 09:30:22,2813.06,Failed
P5139,E04045,07/06/2023 20:15:34,1119.2,Failed
P5140,E04417,2024-03-21 05:41:01,599.0,Failed
P5141,E03286,2022-06-21 09:56:31,639.2,Failed
P5142,E00295,2022-12-14 14:06:42,3316.0,Failed
P5143,E00697,08-12-2024 00:28:36,799.0,failed
P5144,E01234,2024-11-27 23:23:45,1438.92,Failed
P5145,E01234,2024-11-27 23:01:50,1438.92,Failed
P5146,E02508,2022-12-14 13:46:56,2665.32,Failed
P5147,E02508,2022-12-14 12:59:12,2665.32,Failed
P5148,E01925,2023-09-12,2149.14,failed
P5149,E02820,2022-08-10 19:35:27,2253.18,failed
P5150,E02056,2024-09-03,473.21,Failed
P5151,E02056,2024-09-03 04:30:35,473.21,Failed
P5152,E03140,23/01/2025 19:42:30,1699.0,Failed
P5153,E00164,2024-07-27 11:30:41,2799.0,Failed
P5154,E02974,03-08-2023 05:54:51,3033.0,failed
P5155,E02974,2023-03-08 05:54:26,3033.0,Failed
P5156,E04919,2024-08-05 04:45:31,2431.24,Failed
P5157,E03298,30/03/2022 12:02:49,2350.94,Failed
P5158,E03298,2022-03-30 11:20:27,2350.94,Failure
P5159,E01087,2024-05-31,599.0,Failed
P5160,E01087,05-31-2024 18:46:56,599.0,Failed
P5161,E04674,07-28-2022 00:54:27,1471.08,Failed
P5162,E03412,2024-02-02 04:37:47,3999.0,Failed
P5163,E03297,2024-01-21 08:13:47,2699.0,Failed
P5164,E04795,04-15-2024 16:51:35,3399.0,Failed
P5165,E04795,04-15-2024 17:13:24,3399.0,Failed
P5166,E02296,2022-10-27,1553.26,Failed
P5167,E02296,2022-10-27 07:40:11,1553.26,Failed
P5168,E00350,04/09/2024 11:20:37,3120.48,Failed
P5169,E00350,2024-09-04 10:44:48,3120.48,Failure
P5170,E00350,09-04-2024 10:50:28,3120.48,Failed
P5171,E00803,26/01/2024 07:43:23,2313.11,failed
P5172,E03837,22/09/2024 16:07:46,813.0,Failed
P5173,E01666,31/01/2025 15:39:37,2588.0,Failed
P5174,E01685,30/01/2025 07:08:30,1099.0,Failed
P5175,E04969,12/09/2022 03:54:56,868.26,failed
P5176,E02920,2024-07-24,371.07,Failed
P5177,E00475,14/08/2022 09:55:32,3499.0,Failed
P5178,E00475,08-14-2022 10:03:25,3499.0,Failed
P5179,E02429,2022-01-18 05:24:15,2483.0,Failed
P5180,E01854,08-04-2022 16:24:40,3699.0,Failed
P5181,E04876,2023-01-25 10:25:09,3123.75,failed
P5182,E04876,2023-01-25 10:44:48,3123.75,Failed
P5183,E03619,2023-04-26 09:31:26,2168.0,Failed
P5184,E03619,2023-04-26 09:47:38,2168.0,failed
P5185,E04604,28/07/2022 14:53:54,3899.0,Failed
P5186,E00334,2022-06-01,1582.64,Failed
P5187,E04761,2023-11-15 10:22:42,1487.07,failed
P5188,E00754,2024-07-14 14:54:48,3399.0,failed
P5189,E00754,14/07/2024 15:07:33,3399.0,Failed
P5190,E04251,2024-03-05 00:16:55,1799.0,Failed
P5191,E02312,04/03/2024 00:13:04,1279.2,Failed
P5192,E04087,2023-02-02 19:30:56,1799.0,Failed
P5193,E04087,02/02/2023 19:21:31,1799.0,Failed
P5194,E03434,11/01/2024 18:10:56,710.21,Failed
P5195,E03717,05-04-2024 15:36:00,1529.1,Failed
P5196,E03717,2024-05-04 16:09:03,1529.1,Failed
P5197,E01242,2023-05-28 18:19:42,481.9,failed
P5198,E00402,2023-11-30 09:41:53,1071.33,Failed
P5199,E00402,2023-11-30 09:29:52,1071.33,Failed
P5200,E01003,2024-10-19 13:30:24,2309.3,Failed
P5201,E01003,19/10/2024 13:30:57,2309.3,Failed
P5202,E00848,2022-11-02 22:16:54,1767.32,Failed
P5203,E03834,2024-09-26,1599.0,Failed
P5204,E01502,2022-08-11 03:58:39,2284.0,failed
P5205,E01502,11/08/2022 03:02:10,2284.0,Failed
P5206,E01968,2022-09-03,473.21,Failed
P5207,E02967,2022-05-04 07:23:09,3271.0,Failed
P5208,E00005,27/02/2022 16:22:35,1299.0,Failed
P5209,E00129,2023-03-19 11:30:30,3012.0,Failed
P5210,E04794,2023-11-04 23:47:42,1979.34,Failed
P5211,E03992,2023-05-08 20:16:53,1799.0,Failed
P5212,E03992,2023-05-08 20:25:01,1799.0,Failed
P5213,E03643,02/12/2024 02:22:39,2499.0,Failed
P5214,E02782,2024-11-27 14:35:57,1259.4,Failure
P5215,E03335,07-15-2024 22:11:21,1868.11,Failed
P5216,E04551,01/02/2024 19:35:54,2699.0,Failed
P5217,E04551,02-01-2024 20:25:59,2699.0,Failed
P5218,E04551,2024-02-01 19:59:22,2699.0,Failed
P5219,E00251,2022-02-14 21:30:13,2799.0,Failed
P5220,E01641,25/05/2023 03:29:51,999.0,Failed
P5221,E04470,09-16-2022 13:59:36,2299.0,Failed
P5222,E04940,2024-01-19 02:06:41,1599.0,Failed
P5223,E04940,2024-01-19 02:52:04,1599.0,Failed
P5224,E04973,2022-03-13,2879.1,failed
P5225,E04112,22/12/2022 03:36:34,3204.0,failed
P5226,E00866,2023-02-27 06:11:08,2136.0,Failed
P5227,E01672,20/01/2024 05:00:03,2799.0,Failed
P5228,E01672,2024-01-20 04:57:09,2799.0,failed
P5229,E03725,2023-12-13,1495.12,Failed
P5230,E04063,2023-07-10 04:19:31,954.9,failed
P5231,E00053,2022-06-27 15:48:53,2271.29,Failed
P5232,E01567,2022-03-03 12:51:36,594.15,Failed
P5233,E04854,10-25-2024 08:43:32,3039.24,Failed
P5234,E00264,03/09/2023 18:03:08,3999.0,failed
P5235,E00264,03/09/2023 17:31:27,3999.0,Failed
P5236,E01012,01/01/2024 02:48:14,2924.25,failed
P5237,E03519,2023-07-21 17:31:32,2807.0,failed
P5238,E01434,2022-06-01 17:19:40,1124.25,Failed
P5239,E04260,06/04/2022 01:02:44,2838.86,Failed
P5240,E04345,04/12/2022 20:46:14,2563.2,Failed
P5241,E04058,20/09/2024 23:01:12,1899.0,Failed
P5242,E03315,17/11/2023 09:39:52,3033.0,Failed
P5243,E01094,2023-07-28 21:02:49,936.99,Failed
P5244,E00133,20/06/2022 00:34:02,2820.96,Failure
P5245,E01538,2025-01-31,2037.45,failed
P5246,E00325,2024-11-07 08:22:09,1184.21,Failed
P5247,E04693,2023-08-19 08:35:59,1999.0,Failed
P5248,E01129,05-12-2022 12:55:12,2599.0,Failed
P5249,E01952,05-25-2022 08:59:12,2899.0,Failed
P5250,E00099,2022-01-11 16:04:19,923.34,Failed
P5251,E00099,2022-01-11 16:03:10,923.34,Failed
P5252,E03352,08/03/2023 14:44:54,2999.0,failed
P5253,E03352,08/03/2023 14:30:14,2999.0,Failed
P5254,E03352,08/03/2023 14:18:36,2999.0,failed
P5255,E03056,2023-12-02 08:28:57,1799.1,Failed
P5256,E04685,2022-03-06 05:41:29,1973.06,failed
P5257,E04685,06/03/2022 05:38:34,1973.06,Failed
P5258,E02843,21/12/2023 14:37:28,1199.2,Failure
P5259,E04570,08-15-2023 03:49:28,2499.0,failed
P5260,E01974,12-27-2022 04:34:01,1633.14,Failed
P5261,E01974,2022-12-27 05:01:28,1633.14,Failed
P5262,E01484,2023-05-09 05:02:15,3699.0,Failed
P5263,E02388,2023-05-20 14:21:06,3899.0,Failed
P5264,E04444,03-13-2024 03:14:56,1199.0,Failure
P5265,E04444,2024-03-13 03:49:24,1199.0,Failed
P5266,E00855,2022-07-29 05:39:29,1348.0,Failed
P5267,E01827,01-29-2025 04:58:04,2999.0,Failed
P5268,E02184,2024-10-08 04:18:14,3699.0,Failed
P5269,E01551,10-11-2024 08:48:46,1162.72,Failed
P5270,E01551,2024-10-11 08:23:56,1162.72,Failed
P5271,E01551,2024-10-11 08:53:16,1162.72,Failed
P5272,E02404,12/05/2023 04:58:02,2313.11,Failed
P5273,E00081,2024-08-18 11:44:58,1999.0,Failed
P5274,E00081,2024-08-18 12:11:22,1999.0,Failed
P5275,E01523,01-22-2024 16:09:50,2937.89,Failed
P5276,E01523,22/01/2024 15:58:43,2937.89,Failed
P5277,E03020,2022-08-19 18:18:44,2871.87,failed
P5278,E04191,2023-02-11 17:35:39,2915.0,Failed
P5279,E04191,11/02/2023 18:07:08,2915.0,failed
P5280,E01550,2025-01-05 22:58:44,1942.33,failed
P5281,E01550,2025-01-05 22:59:01,1942.33,Failed
P5282,E01530,2024-02-21 07:16:35,699.0,Failed
P5283,E01530,21/02/2024 07:00:57,699.0,Failed
P5284,E01530,21/02/2024 07:24:12,699.0,Failed
P5285,E01879,2024-11-11 04:54:22,3899.0,Failed
P5286,E03873,01-03-2025 04:30:54,2311.32,Failed
P5287,E04156,2023-07-08 02:58:02,3009.32,Failed
P5288,E04156,08/07/2023 03:01:46,3009.32,failed
P5289,E00773,2022-03-21 13:01:08,678.0,failed
P5290,E01748,08-25-2023 10:02:26,503.16,Failed
P5291,E00907,2023-05-05 06:23:12,3353.14,Failure
P5292,E04703,12-27-2023 14:33:14,1869.15,Failed
P5293,E02179,2024-04-08 06:55:07,1699.0,failed
P5294,E04158,05-03-2023 15:43:08,3199.0,Failed
P5295,E03685,2023-07-26,849.15,Failed
P5296,E04972,04-16-2023 17:37:29,3299.0,Failed
P5297,E00228,26/05/2022 17:41:27,599.0,Failed
P5298,E00228,26/05/2022 18:04:19,599.0,Failure
P5299,E04869,2024-09-26,1799.0,Failed
P5300,E04222,2023-01-07 20:57:12,779.4,Failed
P5301,E04222,2023-01-07 21:13:45,779.4,Failed
P5302,E04222,07/01/2023 21:49:39,779.4,Failed
P5303,E01994,07-22-2023 13:59:33,3447.84,Failed
P5304,E03457,2023-07-21 13:49:46,1359.15,Failed
P5305,E03457,2023-07-21 14:08:31,1359.15,Failed
P5306,E00650,10-25-2022 01:13:13,757.01,Failed
P5307,E00650,25/10/2022 00:57:53,757.01,Failed
P5308,E00650,10-25-2022 00:54:49,757.01,Failed
P5309,E03694,06-14-2022 10:33:56,848.8,Failed
P5310,E03694,2022-06-14 11:03:48,848.8,Failed
P5311,E01281,12-04-2023 13:40:07,1409.06,Failed
P5312,E01281,2023-12-04 13:38:56,1409.06,Failed
P5313,E01281,2023-12-04 12:42:58,1409.06,Failed
P5314,E03852,2022-04-24 07:28:24,1352.0,Failed
P5315,E01597,26/02/2024 05:56:24,599.0,Failed
P5316,E04986,28/03/2023 05:08:20,3377.0,failed
P5317,E00633,12/11/2022 08:22:21,1739.0,Failed
P5318,E03565,2022-06-27 13:17:26,1199.25,Failed
P5319,E04885,2022-12-06,3377.0,Failed
P5320,E04690,08-08-2022 02:40:37,3883.0,Failed
P5321,E01095,12/01/2025 20:12:59,1215.36,failed
P5322,E00235,09/07/2022 21:29:30,1942.0,failed
P5323,E04476,2023-04-12 08:59:26,3918.0,Failed
P5324,E02560,2024-10-31 05:07:54,989.34,Failure
P5325,E03800,2022-06-27 15:13:55,2807.28,Failed
P5326,E03747,05/08/2022 13:25:22,1899.0,Failed
P5327,E00682,02-13-2024 13:45:37,2975.07,failed
P5328,E04042,2023-11-30 21:47:35,1819.3,Failed
P5329,E04042,2023-11-30 22:25:37,1819.3,Failed
P5330,E02047,10-02-2022 03:12:48,2349.06,failed
P5331,E03954,20/04/2024 22:43:24,1799.0,Failed
P5332,E03954,04-20-2024 22:12:12,1799.0,Failed
P5333,E03629,2022-03-14,1093.0,Failed
P5334,E04802,09/10/2023 15:55:13,3604.0,Failed
P5335,E00357,09/12/2022 00:49:55,3899.0,Failed
P5336,E02070,2024-04-26 09:09:44,1611.0,Failed
P5337,E00378,23/08/2024 15:55:03,2899.0,Failed
P5338,E00378,2024-08-23 15:47:02,2899.0,failed
P5339,E00068,18/12/2024 09:58:26,2999.0,failed
P5340,E00068,2024-12-18 10:21:11,2999.0,Failed
P5341,E03187,01-30-2022 10:49:31,1244.17,Failed
P5342,E03187,2022-01-30 10:13:45,1244.17,Failed
P5343,E03187,2022-01-30 11:10:38,1244.17,failed
P5344,E00210,2023-11-02 20:35:59,2082.6,Failed
P5345,E03806,04-18-2022 13:15:16,2771.16,Failed
P5346,E02354,2023-08-08 10:55:31,1637.09,failed
P5347,E02659,30/09/2024 04:35:39,2999.0,Failed
P5348,E02030,2025-01-12 03:56:47,1187.34,Failed
P5349,E02030,2025-01-12,1187.34,Failed
P5350,E01295,06-11-2023 20:21:24,2429.19,failed
P5351,E01295,2023-06-11,2429.19,failed
P5352,E00571,2023-06-01,1949.25,failed
P5353,E01625,2024-10-24 22:19:07,2697.29,Failed
P5354,E02405,2022-08-13 04:11:28,3446.04,Failed
P5355,E03947,2023-03-14 09:19:37,1891.0,failed
P5356,E03504,2022-11-20 01:31:34,1942.98,Failed
P5357,E00373,20/11/2024 10:17:52,791.34,Failed
P5358,E02690,2024-09-27,2799.0,Failed
P5359,E02377,2022-05-27 05:07:38,1611.0,Failed
P5360,E02377,2022-05-27 04:49:22,1611.0,Failed
P5361,E04797,2023-04-01,2399.0,Failed
P5362,E04797,2023-04-01 22:44:17,2399.0,Failed
P5363,E01698,2023-08-18 10:54:16,2391.08,Failed
P5364,E01698,2023-08-18 10:38:25,2391.08,Failed
P5365,E01271,2022-12-13 23:50:14,2099.0,Failed
P5366,E04419,2022-08-09,3041.22,Failed
P5367,E02825,2022-10-09,2867.0,Failed
P5368,E02778,2024-12-09 04:54:20,3199.0,Failed
P5369,E02778,2024-12-09,3199.0,Failed
P5370,E01139,14/09/2024 19:17:20,2199.0,Failure
P5371,E00564,2025-02-05 16:55:24,2199.0,Failed
P5372,E00144,2022-11-28 01:12:30,259.35,Failed
P5373,E01337,16/10/2024 21:38:41,1427.32,Failed
P5374,E02910,2024-06-18 20:29:48,2975.2,Failed
P5375,E03890,06/05/2024 14:23:38,2168.0,Failed
P5376,E03748,2023-11-03 19:49:26,1451.34,Failed
P5377,E02943,16/07/2024 04:41:47,2599.0,Failed
P5378,E02943,2024-07-16 05:30:56,2599.0,failed
P5379,E02248,2024-12-17 02:06:03,1499.0,Failed
P5380,E04679,2022-08-23 02:21:50,2699.0,Failure
P5381,E00011,2025-02-09 02:50:51,2799.0,failed
P5382,E03914,2023-11-02 11:38:28,1419.29,Failed
P5383,E04482,2023-06-29,2189.46,Failed
P5384,E00367,2023-03-20 09:46:40,1671.24,Failed
P5385,E00367,2023-03-20,1671.24,failed
P5386,E01725,17/07/2022 14:22:46,1699.0,Failed
P5387,E02721,2025-02-10 00:59:59,3199.0,Failed
P5388,E00649,14/06/2024 01:44:21,3089.69,Failed
P5389,E00649,2024-06-14 00:51:02,3089.69,Failed
P5390,E01068,2023-08-30 18:00:00,3470.11,Failed
P5391,E01068,2023-08-30 18:20:34,3470.11,Failed
P5392,E03657,2023-11-26 15:26:43,2112.64,Failure
P5393,E03677,2023-09-21 07:39:48,2783.13,failed
P5394,E02837,2025-01-17 23:09:16,3911.0,failed
P5395,E00103,03-30-2022 20:40:45,2099.0,Failed
P5396,E02041,16/05/2023 01:47:16,2599.0,Failed
P5397,E02395,2023-11-06,2787.48,Failed
P5398,E02395,06/11/2023 00:24:19,2787.48,Failed
P5399,E03598,2024-10-04 16:35:57,491.18,Failed
P5400,E04119,2024-02-19 04:47:20,1999.0,failed
P5401,E04119,19/02/2024 04:06:58,1999.0,Failed
P5402,E02710,01-14-2022 03:49:46,1511.37,Failure
P5403,E02180,2023-03-18 03:06:25,599.0,Failed
P5404,E03014,2022-03-04 20:26:37,2313.11,Failed
P5405,E01661,29/01/2025 08:16:20,1699.0,failed
P5406,E03538,2024-04-18 08:55:32,1633.14,Failed
P5407,E04299,04-19-2022 09:11:23,3666.0,Failed
P5408,E03845,08-29-2022 14:42:03,1611.0,Failed
P5409,E01340,11-06-2023 15:09:06,1599.0,failed
P5410,E01116,2022-09-14,999.0,Failed
P5411,E01116,2022-09-14 17:33:08,999.0,failed
P5412,E00511,2022-03-04 13:55:13,1805.14,Failed
P5413,E03088,27/01/2022 04:46:45,2069.1,failed
P5414,E04592,2024-09-04 15:44:07,2284.0,Failed
P5415,E04170,2024-10-28 02:43:13,1063.24,Failed
P5416,E04350,2023-04-06 15:42:50,1747.24,Failed
P5417,E02054,21/12/2022 21:03:45,1399.0,Failed
P5418,E00693,2022-04-06 01:02:39,1617.27,Failed
P5419,E01837,21/11/2024 05:34:31,1034.31,failed
P5420,E00760,2022-06-18 12:20:23,2623.18,Failure
P5421,E02011,11-13-2024 13:48:31,3399.0,failed
P5422,E04638,2024-09-02 23:47:33,869.13,Failed
P5423,E03445,2022-02-23 20:01:41,1999.0,Failed
P5424,E00407,2024-11-25 14:46:19,2111.94,Failed
P5425,E02285,2024-08-17 11:30:41,699.0,Failed
P5426,E00242,2024-12-27 01:38:46,2399.0,failed
P5427,E00242,12-27-2024 01:48:31,2399.0,Failed
P5428,E01028,12-19-2022 01:12:47,499.0,Failed
P5429,E01028,19/12/2022 01:47:09,499.0,failed
P5430,E02458,21/09/2024 11:12:45,2599.0,Failed
P5431,E04661,03-03-2024 19:29:11,1942.0,Failed
P5432,E03106,31/01/2023 13:57:55,2099.0,Failed
P5433,E01773,2022-07-25 16:19:25,2399.0,Failure
P5434,E00877,27/03/2024 10:54:31,756.09,Failed
P5435,E01587,2024-09-01 03:54:46,3999.0,Failure
P5436,E00781,2024-07-22,599.0,Failed
P5437,E04647,04/03/2022 06:34:45,1299.0,failed
P5438,E04647,04/03/2022 06:10:47,1299.0,Failed
P5439,E04647,03-04-2022 06:19:56,1299.0,Failed
P5440,E04234,08/12/2023 23:23:37,3033.0,Failed
P5441,E00521,2024-08-24 16:32:03,1191.3,Failed
P5442,E04006,2025-01-26 12:23:15,2397.0,Failed
P5443,E02874,02-20-2024 12:24:09,599.0,Failure
P5444,E02874,02-20-2024 13:09:17,599.0,Failed
P5445,E03449,2024-11-07 08:10:03,3316.0,Failed
P5446,E03449,2024-11-07 08:48:57,3316.0,Failed
P5447,E04211,06/02/2024 07:58:29,3587.08,Failed
P5448,E04211,2024-02-06,3587.08,Failed
P5449,E01004,2025-02-12 12:09:43,2807.0,Failed
P5450,E04025,2022-11-15 14:05:24,3699.0,Failed
P5451,E03150,2025-01-05 15:42:37,2463.93,failed
P5452,E02174,2023-04-01,2515.0,Failed
P5453,E02400,30/11/2022 18:28:08,1429.45,Failed
P5454,E01176,14/04/2022 06:19:16,2063.14,Failed
P5455,E03816,25/05/2023 08:13:03,3299.0,Failed
P5456,E01494,2023-08-02 04:29:37,1759.12,Failed
P5457,E01494,2023-08-02 04:59:05,1759.12,Failed
P5458,E01317,05-26-2023 11:22:06,3899.0,Failed
P5459,E01317,2023-05-26 11:37:51,3899.0,Failed
P5460,E02132,01-14-2024 09:41:15,1749.81,Failed
P5461,E01446,12-15-2024 18:15:54,899.0,Failed
P5462,E02530,2024-01-15 14:23:20,670.39,Failed
P5463,E00953,2022-05-29,3999.0,Failed
P5464,E02941,2022-05-10 23:54:19,1658.21,Failed
P5465,E03099,2024-07-16 09:47:07,2799.0,Failed
P5466,E00326,04-15-2024 11:23:04,1349.1,Failed
P5467,E00326,2024-04-15 11:20:20,1349.1,Failed
P5468,E03871,01-02-2022 22:05:08,1031.04,Failed
P5469,E03871,02/01/2022 22:50:04,1031.04,Failed
P5470,E01793,05/09/2023 04:30:57,2999.0,Failed
P5471,E01662,02-27-2024 11:11:14,1691.04,Failed
P5472,E04989,06/09/2024 03:49:36,999.0,failed
P5473,E01083,10/01/2022 22:08:08,2365.74,Failed
P5474,E01083,2022-01-10 22:46:42,2365.74,Failed
P5475,E00836,30/10/2024 18:00:38,2379.75,failed
P5476,E00800,2024-09-15,2399.0,Failed
P5477,E00909,25/07/2023 18:17:14,2522.96,Failed
P5478,E04434,2022-03-25 15:06:48,2699.0,Failed
P5479,E02055,26/04/2023 20:18:57,3377.0,Failed
P5480,E00346,2023-03-17 15:58:07,3699.0,Failed
P5481,E02680,2023-06-14 17:17:04,1490.29,Failed
P5482,E02680,2023-06-14 16:48:34,1490.29,Failed
P5483,E04285,2022-09-26,1664.08,Failed
P5484,E01359,09-30-2023 00:25:13,1299.0,Failed
P5485,E01359,2023-09-30 00:58:21,1299.0,Failed
P5486,E01442,2025-01-03 02:49:57,679.04,Failure
P5487,E04601,12-03-2023 00:13:12,899.0,Failed
P5488,E01023,09/01/2025 11:38:14,372.1,Failed
P5489,E01236,08/01/2023 21:18:42,2534.35,Failed
P5490,E01686,2024-08-22 11:37:39,1785.06,Failed
P5491,E01686,2024-08-22 12:08:47,1785.06,Failed
P5492,E01958,2023-06-06 01:32:09,2474.94,Failed
P5493,E01958,06/06/2023 01:34:20,2474.94,Failed
P5494,E01958,06/06/2023 02:31:41,2474.94,Failed
P5495,E03915,2024-09-27 08:56:02,2463.12,failed
P5496,E04847,12-18-2023 23:59:47,2971.76,Failed
P5497,E03647,06-27-2024 17:00:47,2127.24,failed
P5498,E03049,2024-01-10 07:47:34,1149.12,Failed
P5499,E02687,2024-10-09 16:53:23,3487.02,Failed
P5500,E03440,2024-12-04,2911.19,Failed
P5501,E01065,2023-05-06 14:30:17,3316.0,failed
P5502,E01099,2023-01-14 22:30:15,1951.39,Failed
P5503,E02988,2023-02-14,2999.0,Failed
P5504,E03078,2022-05-01 23:23:28,1758.63,Failed
P5505,E00796,2022-06-28 18:35:59,1457.19,Failed
P5506,E00796,06-28-2022 19:17:19,1457.19,Failed
P5507,E04776,01/06/2024 19:40:39,1427.16,Failed
P5508,E04776,2024-06-01 20:32:57,1427.16,Failed
P5509,E00388,2022-05-04 14:00:56,2980.95,Failed
P5510,E01794,2023-08-08 08:47:18,399.0,Failed
P5511,E01794,2023-08-08 08:04:47,399.0,Failed
P5512,E04614,2024-10-21 00:07:18,1183.26,Failure
P5513,E01422,2024-07-29 12:58:16,1784.15,failed
P5514,E00329,2024-10-04 20:44:56,1037.0,Failed
P5515,E00329,04/10/2024 21:36:59,1037.0,Failed
P5516,E00253,2023-02-05 07:32:02,3120.48,Failed
P5517,E00967,09-07-2023 01:47:19,3450.0,Failed
P5518,E00190,09/12/2022 18:13:34,2199.0,Failed
P5519,E03522,02-07-2024 11:38:15,1299.0,Failed
P5520,E03567,2023-08-08,551.08,Failure
P5521,E03567,08/08/2023 16:47:49,551.08,Failed
P5522,E03316,06-17-2023 02:57:02,789.21,Failed
P5523,E02361,2023-05-27 04:35:57,3918.0,Failed
P5524,E00268,2024-04-13 04:35:14,2099.0,Failed
P5525,E01778,07/01/2025 23:18:50,1689.35,failed
P5526,E02188,30/11/2024 16:17:09,1539.3,Failed
P5527,E01101,01-29-2024 09:28:04,1499.0,Failed
P5528,E03731,16/06/2022 08:40:25,1862.19,Failure
P5529,E03731,2022-06-16 08:48:40,1862.19,failed
P5530,E00204,2024-07-02 00:27:07,1199.0,failed
P5531,E02209,2023-10-01 07:36:52,2159.1,Failed
P5532,E00002,2024-12-14 21:03:43,2912.8,failed
P5533,E00670,2022-12-05 03:57:09,2168.0,failed
P5534,E01744,2022-09-05 09:49:08,3324.05,Failed
P5535,E01744,2022-09-05 09:24:48,3324.05,Failed
P5536,E02323,2024-12-04 05:43:15,1199.0,Failed
P5537,E04325,2022-05-23 22:38:52,2399.0,Failed
P5538,E03730,2023-08-21 04:51:45,3519.12,Failed
P5539,E03730,2023-08-21 05:02:38,3519.12,failed
P5540,E03730,2023-08-21 04:30:27,3519.12,Failed
P5541,E00916,27/05/2023 12:40:52,1719.14,Failed
P5542,E00916,2023-05-27 12:41:07,1719.14,Failed
P5543,E04239,2023-07-29,2199.0,failed
P5544,E04239,29/07/2023 12:06:31,2199.0,Failed
P5545,E00271,2024-11-02 03:25:28,1424.25,Failed
P5546,E00271,02/11/2024 04:00:18,1424.25,Failed
P5547,E02993,2022-04-08 15:47:58,3316.0,Failure
P5548,E01910,2023-09-22 12:28:29,1699.0,Failed
P5549,E03076,02-12-2023 00:41:24,3368.7,Failed
P5550,E03076,2023-02-12 01:17:39,3368.7,failed
P5551,E01054,31/07/2024 10:52:36,2379.15,Failed
P5552,E02583,14/01/2025 11:14:09,1359.32,Failed
P5553,E01946,06/08/2023 09:48:28,2580.11,Failed
P5554,E01946,2023-08-06 10:22:52,2580.11,Failed
P5555,E01255,04/10/2024 14:19:06,1899.0,failed
P5556,E04486,2024-01-04 11:46:37,1487.38,Failed
P5557,E04486,04/01/2024 11:29:53,1487.38,Failed
P5558,E04486,2024-01-04 11:50:52,1487.38,Failed
P5559,E04492,04-22-2022 15:47:10,1385.23,Failed
P5560,E01162,2025-02-01,2063.14,Failed
P5561,E00822,13/09/2023 03:24:47,3199.0,failed
P5562,E00822,2023-09-13 04:08:48,3199.0,Failed
P5563,E03211,2023-03-27 05:25:57,1367.24,Failed
P5564,E01599,2023-11-05 11:02:36,2178.92,failed
P5565,E01599,2023-11-05 11:38:58,2178.92,Failed
P5566,E01060,2022-06-30 10:25:07,939.2,Failure
P5567,E04097,2023-05-20 15:10:10,999.0,failed
P5568,E04097,20/05/2023 14:52:03,999.0,Failure
P5569,E01562,08/08/2024 22:58:48,3999.0,Failed
P5570,E03943,26/06/2022 03:24:53,1256.58,Failed
P5571,E02315,06-08-2022 19:20:09,1915.12,Failed
P5572,E02315,2022-06-08 20:04:45,1915.12,Failed
P5573,E02156,2022-01-08 14:27:04,1564.29,Failed
P5574,E02156,2022-01-08,1564.29,Failed
P5575,E02032,12/11/2024 17:05:46,2456.0,Failure
P5576,E02032,12/11/2024 17:28:00,2456.0,Failed
P5577,E02937,2023-04-27 14:24:19,1825.17,Failure
P5578,E03476,2022-03-17 08:01:55,1910.09,Failed
P5579,E03641,2022-04-21 02:10:28,1580.07,Failed
P5580,E01111,12-31-2024 19:59:26,439.12,Failed
P5581,E02347,08-21-2024 11:34:24,3279.64,Failed
P5582,E04805,11-15-2023 18:40:49,2099.0,Failed
P5583,E00069,20/12/2024 17:32:34,3199.0,Failed
P5584,E03858,14/04/2022 20:19:23,1565.13,Failed
P5585,E00453,2024-03-23 04:19:38,859.14,Failed
P5586,E03823,23/04/2023 00:03:05,3918.0,Failed
P5587,E03381,21/07/2024 06:06:29,2199.8,Failed
P5588,E01639,2022-10-12 09:25:15,3699.0,Failed
P5589,E04017,2022-05-08,1699.0,Failed
